title_kuh,faculty_kuh,institute,term,ects_kuh,url_kuh,exam,re_exam,code_kuh,code_trimmed,url_kuc,title_kuc,volume,education,content,learning_outcome,literature,recommended_prereq,teaching_methods,workload,feedback_form,signup,exam_html,language,course_code,ects_kuc,level,duration,placement,schedule,capacity,study_board,department,faculty_kuc,course_coordinators,last_modified,code_kuc
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,s24/B4,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Summer-2024/B4,,,NDAA09023E,NDAA09023,https://kurser.ku.dk/course/ndaa09023u/2024-2025,NDAA09023U Advanced Algorithms and Data Structures (AADS),Volume 2024/2025,MSc Programme in Computer Science MSc Programme in Computer Science (part time) MSc Programme in Computer Science with a minor subject MSc Programme in Bioinformatics,"Algorithms is about finding scalable solutions to computational problems, and the reliance is only increasing as we enter the world of Big Data. We want algorithms that solve problems efficiently relative to the input size. Exponential time is hopeless. We generally want polynomial time, and for large problems we need linear time. Sometimes we employ data structures that represent the input so that queries about it can be answered very efficiently. In this mandatory course, we will study the list of algorithmic topics below. Some of these topics are covered in more depth in more specialised elective courses.","Knowledge of Graph algorithms such as max flow. Data structures such as van Emde Boas Trees. NP-completeness. Exponential and parameterised algorithms for NP-hard problems. Approximation algorithms. Randomised algorithms. Computational geometry. Linear programming and optimisation. Skills to Analyse algorithms with respect to correctness and efficiency. Explain and use basic randomised algorithms. Recognise NP-hard problems and address them, e.g., using approximation algorithms. Explain and use algorithms for different abstract domains such as graphs and geometry. Formulate real-life problems as algorithmic problems and solve them. Competences to Analyse a computational problem in order to find an appropriate algorithmic approach to solve it.",See Absalon when the course is set up.,"It is assumed that the students are familiar with basic algorithms (sorting, selection, minimum spanning trees, shortest paths) and data structures (lists, stacks, binary trees, search trees, heaps). Academic qualifications equivalent to a BSc degree is recommended.",A mix of lectures and exercises.,"{'Lectures': 36, 'Preparation': 82, 'Theory exercises': 84, 'Exam': 4, 'Total': 206}",Written Individual Continuous feedback during the course of the semester,"Self Service at KUnet As an exchange, guest and credit student - click here! Continuing Education - click here! PhD’s can register for MSc-course by following the same procedure as credit-students, see link above.","<div aria-labelledby=""accordion-exam1"" class=""collapse"" id=""course-exams1""><dl class=""dl-horizontal""><dt>Credit</dt><dd>7,5 ECTS</dd><dt>Type of assessment</dt><dd><div>On-site written exam, 4 hours</div></dd><dt>Type of assessment details</dt><dd>The on-site written exam is an ITX exam.
<br/>
See important information about ITX-exams at Study Information,
menu point: Exams -&gt; Exam types and rules -&gt; Written on-site
exams (ITX)</dd><dt>Exam registration requirements</dt><dd><p>The student must get 4 out of 6 weekly assignments approved
by the due date in order to qualify for the exam.</p></dd><dt>Aid</dt><dd>All aids allowed 
<div><p>As the exam is an ITX-exam, the University will make computers
available to students at the ITX-exam.</p><p>Students are not permitted to bring digital aids like computers,
tablets, calculators, mobile phones etc.</p><p>Books, notes, and similar materials can be brought in paper form
or uploaded before the exam and accessed digitally from the ITX
computer. Read more about this at Study Information</p></div></dd><dt>Marking scale</dt><dd>7-point grading scale</dd><dt>Censorship form</dt><dd>External censorship</dd><dt>Re-exam</dt><dd><p>Same as the ordinary exam.</p><p> </p><p>If 10 or fewer students register for the re-exam, it will be
changed to an oral examination of 25 minutes with no preparation
time.</p><p> </p><p>If a student is not yet qualified for the exam, they can qualify
by submitting equivalent assignments. These assignments must be
approved at least three weeks before the re-exam
date.</p></dd></dl><h5 class=""panel-title"">Criteria for exam assesment</h5><div><p>See Learning outcome</p></div></div>",English,NDAA09023U,"7,5 ECTS",Full Degree Master,1 block,Block 2,C,No limitation – unless you register in the late-registration period (BSc and MSc) or as a credit or single subject student.,['Study Board of Mathematics and Computer Science'],['Department of Computer Science'],['Faculty of Science'],['Amir Yehudayoff (4-6975816d486c7136737d366c73)'],Saved on the 20-01-2025,NDAA09023U
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,s24/B4,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Summer-2024/B4,,,NDAA09023E,NDAA09023,https://kurser.ku.dk/course/ndaa09023u/2025-2026,NDAA09023U Advanced Algorithms and Data Structures (AADS),Volume 2025/2026,MSc Programme in Computer Science MSc Programme in Computer Science (part time) MSc Programme in Computer Science with a minor subject MSc Programme in Bioinformatics,"Algorithms is about finding scalable solutions to computational problems, and the reliance is only increasing as we enter the world of Big Data. We want algorithms that solve problems efficiently relative to the input size. Exponential time is hopeless. We generally want polynomial time, and for large problems we need linear time. Sometimes we employ data structures that represent the input so that queries about it can be answered very efficiently. In this mandatory course, we will study the list of algorithmic topics below. Some of these topics are covered in more depth in more specialised elective courses.","Knowledge of Graph algorithms such as max flow. Data structures such as van Emde Boas Trees. NP-completeness. Exponential and parameterised algorithms for NP-hard problems. Approximation algorithms. Randomised algorithms. Computational geometry. Linear programming and optimisation. Skills to Analyse algorithms with respect to correctness and efficiency. Explain and use basic randomised algorithms. Recognise NP-hard problems and address them, e.g., using approximation algorithms. Explain and use algorithms for different abstract domains such as graphs and geometry. Formulate real-life problems as algorithmic problems and solve them. Competences to Analyse a computational problem in order to find an appropriate algorithmic approach to solve it.",See Absalon when the course is set up.,"It is assumed that the students are familiar with basic algorithms (sorting, selection, minimum spanning trees, shortest paths) and data structures (lists, stacks, binary trees, search trees, heaps). Academic qualifications equivalent to a BSc degree is recommended.",A mix of lectures and exercises.,"{'Lectures': 36, 'Preparation': 82, 'Theory exercises': 84, 'Exam': 4, 'Total': 206}",Written Individual Continuous feedback during the course of the semester,"Self Service at KUnet As an exchange, guest and credit student - click here! Continuing Education - click here! PhD’s can register for MSc-course by following the same procedure as credit-students, see link above.","<div aria-labelledby=""accordion-exam1"" class=""collapse"" id=""course-exams1""><dl class=""dl-horizontal""><dt>Credit</dt><dd>7,5 ECTS</dd><dt>Type of assessment</dt><dd><div>On-site written exam, 4 hours under invigilation</div></dd><dt>Examination prerequisites</dt><dd><p>The student must get 4 out of 6 weekly assignments approved
by the due date in order to qualify for the exam.</p></dd><dt>Aid</dt><dd>Written aids allowed</dd><dt>Marking scale</dt><dd>7-point grading scale</dd><dt>Censorship form</dt><dd>External censorship</dd><dt>Re-exam</dt><dd><p>Same as ordinary exam.</p><p>If 10 or fewer students register for the re-exam, it will be
changed to an oral examination of 25 minutes with no preparation
time.</p><p> </p><p>If a student is not yet qualified for the exam, they can qualify
by submitting equivalent assignments. These assignments must be
approved at least three weeks before the re-exam
date.</p></dd></dl><h5 class=""panel-title"">Criteria for exam assesment</h5><div><p>See Learning outcome</p></div></div>",English,NDAA09023U,"7,5 ECTS",Full Degree Master,1 block,Block 2,C,No limitation – unless you register in the late-registration period (BSc and MSc) or as a credit or single subject student.,['Study Board of Mathematics and Computer Science'],['Department of Computer Science'],['Faculty of Science'],['Jacob Holm (4-6d646b7243676c316e7831676e)'],Saved on the 24-02-2025,NDAA09023U
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,s24/B4,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Summer-2024/B4,,,NDAA09023E,NDAA09023,https://kurser.ku.dk/course/ndaa09023u/2025-2026,NDAA09023U Advanced Algorithms and Data Structures (AADS),Volume 2025/2026,MSc Programme in Computer Science MSc Programme in Computer Science (part time) MSc Programme in Computer Science with a minor subject MSc Programme in Bioinformatics,"Algorithms is about finding scalable solutions to computational problems, and the reliance is only increasing as we enter the world of Big Data. We want algorithms that solve problems efficiently relative to the input size. Exponential time is hopeless. We generally want polynomial time, and for large problems we need linear time. Sometimes we employ data structures that represent the input so that queries about it can be answered very efficiently. In this mandatory course, we will study the list of algorithmic topics below. Some of these topics are covered in more depth in more specialised elective courses.","Knowledge of Graph algorithms such as max flow. Data structures such as van Emde Boas Trees. NP-completeness. Exponential and parameterised algorithms for NP-hard problems. Approximation algorithms. Randomised algorithms. Computational geometry. Linear programming and optimisation. Skills to Analyse algorithms with respect to correctness and efficiency. Explain and use basic randomised algorithms. Recognise NP-hard problems and address them, e.g., using approximation algorithms. Explain and use algorithms for different abstract domains such as graphs and geometry. Formulate real-life problems as algorithmic problems and solve them. Competences to Analyse a computational problem in order to find an appropriate algorithmic approach to solve it.",See Absalon when the course is set up.,"It is assumed that the students are familiar with basic algorithms (sorting, selection, minimum spanning trees, shortest paths) and data structures (lists, stacks, binary trees, search trees, heaps). Academic qualifications equivalent to a BSc degree is recommended.",A mix of lectures and exercises.,"{'Lectures': 36, 'Preparation': 82, 'Theory exercises': 84, 'Exam': 4, 'Total': 206}",Written Individual Continuous feedback during the course of the semester,"Self Service at KUnet As an exchange, guest and credit student - click here! Continuing Education - click here! PhD’s can register for MSc-course by following the same procedure as credit-students, see link above.","<div aria-labelledby=""accordion-exam1"" class=""collapse"" id=""course-exams1""><dl class=""dl-horizontal""><dt>Credit</dt><dd>7,5 ECTS</dd><dt>Type of assessment</dt><dd><div>On-site written exam, 4 hours under invigilation</div></dd><dt>Examination prerequisites</dt><dd><p>The student must get 4 out of 6 weekly assignments approved
by the due date in order to qualify for the exam.</p></dd><dt>Aid</dt><dd>Written aids allowed</dd><dt>Marking scale</dt><dd>7-point grading scale</dd><dt>Censorship form</dt><dd>External censorship</dd><dt>Re-exam</dt><dd><p>Same as ordinary exam.</p><p>If 10 or fewer students register for the re-exam, it will be
changed to an oral examination of 25 minutes with no preparation
time.</p><p> </p><p>If a student is not yet qualified for the exam, they can qualify
by submitting equivalent assignments. These assignments must be
approved at least three weeks before the re-exam
date.</p></dd></dl><h5 class=""panel-title"">Criteria for exam assesment</h5><div><p>See Learning outcome</p></div></div>",English,NDAA09023U,"7,5 ECTS",Full Degree Master,1 block,Block 2,C,No limitation – unless you register in the late-registration period (BSc and MSc) or as a credit or single subject student.,['Study Board of Mathematics and Computer Science'],['Department of Computer Science'],['Faculty of Science'],['Jacob Holm (4-6d646b7243676c316e7831676e)'],Saved on the 24-02-2025,NDAA09023U
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,s24/B4,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Summer-2024/B4,,,NDAA09023E,NDAA09023,https://kurser.ku.dk/course/ndaa09023u/2024-2025,NDAA09023U Advanced Algorithms and Data Structures (AADS),Volume 2024/2025,MSc Programme in Computer Science MSc Programme in Computer Science (part time) MSc Programme in Computer Science with a minor subject MSc Programme in Bioinformatics,"Algorithms is about finding scalable solutions to computational problems, and the reliance is only increasing as we enter the world of Big Data. We want algorithms that solve problems efficiently relative to the input size. Exponential time is hopeless. We generally want polynomial time, and for large problems we need linear time. Sometimes we employ data structures that represent the input so that queries about it can be answered very efficiently. In this mandatory course, we will study the list of algorithmic topics below. Some of these topics are covered in more depth in more specialised elective courses.","Knowledge of Graph algorithms such as max flow. Data structures such as van Emde Boas Trees. NP-completeness. Exponential and parameterised algorithms for NP-hard problems. Approximation algorithms. Randomised algorithms. Computational geometry. Linear programming and optimisation. Skills to Analyse algorithms with respect to correctness and efficiency. Explain and use basic randomised algorithms. Recognise NP-hard problems and address them, e.g., using approximation algorithms. Explain and use algorithms for different abstract domains such as graphs and geometry. Formulate real-life problems as algorithmic problems and solve them. Competences to Analyse a computational problem in order to find an appropriate algorithmic approach to solve it.",See Absalon when the course is set up.,"It is assumed that the students are familiar with basic algorithms (sorting, selection, minimum spanning trees, shortest paths) and data structures (lists, stacks, binary trees, search trees, heaps). Academic qualifications equivalent to a BSc degree is recommended.",A mix of lectures and exercises.,"{'Lectures': 36, 'Preparation': 82, 'Theory exercises': 84, 'Exam': 4, 'Total': 206}",Written Individual Continuous feedback during the course of the semester,"Self Service at KUnet As an exchange, guest and credit student - click here! Continuing Education - click here! PhD’s can register for MSc-course by following the same procedure as credit-students, see link above.","<div aria-labelledby=""accordion-exam1"" class=""collapse"" id=""course-exams1""><dl class=""dl-horizontal""><dt>Credit</dt><dd>7,5 ECTS</dd><dt>Type of assessment</dt><dd><div>On-site written exam, 4 hours</div></dd><dt>Type of assessment details</dt><dd>The on-site written exam is an ITX exam.
<br/>
See important information about ITX-exams at Study Information,
menu point: Exams -&gt; Exam types and rules -&gt; Written on-site
exams (ITX)</dd><dt>Exam registration requirements</dt><dd><p>The student must get 4 out of 6 weekly assignments approved
by the due date in order to qualify for the exam.</p></dd><dt>Aid</dt><dd>All aids allowed 
<div><p>As the exam is an ITX-exam, the University will make computers
available to students at the ITX-exam.</p><p>Students are not permitted to bring digital aids like computers,
tablets, calculators, mobile phones etc.</p><p>Books, notes, and similar materials can be brought in paper form
or uploaded before the exam and accessed digitally from the ITX
computer. Read more about this at Study Information</p></div></dd><dt>Marking scale</dt><dd>7-point grading scale</dd><dt>Censorship form</dt><dd>External censorship</dd><dt>Re-exam</dt><dd><p>Same as the ordinary exam.</p><p> </p><p>If 10 or fewer students register for the re-exam, it will be
changed to an oral examination of 25 minutes with no preparation
time.</p><p> </p><p>If a student is not yet qualified for the exam, they can qualify
by submitting equivalent assignments. These assignments must be
approved at least three weeks before the re-exam
date.</p></dd></dl><h5 class=""panel-title"">Criteria for exam assesment</h5><div><p>See Learning outcome</p></div></div>",English,NDAA09023U,"7,5 ECTS",Full Degree Master,1 block,Block 2,C,No limitation – unless you register in the late-registration period (BSc and MSc) or as a credit or single subject student.,['Study Board of Mathematics and Computer Science'],['Department of Computer Science'],['Faculty of Science'],['Amir Yehudayoff (4-6975816d486c7136737d366c73)'],Saved on the 20-01-2025,NDAA09023U
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,v23/B2,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Winter-2023/B2,"[{'grade': '12', 'count': 38}, {'grade': '10', 'count': 27}, {'grade': '7', 'count': 36}, {'grade': '4', 'count': 20}, {'grade': '02', 'count': 20}, {'grade': '00', 'count': 18}, {'grade': '-3', 'count': 6}, {'grade': 'Absent', 'count': 36}, {'grade': 'Failed', 'count': 4}]","[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 6}, {'grade': '4', 'count': 4}, {'grade': '02', 'count': 2}, {'grade': '00', 'count': 7}, {'grade': '-3', 'count': 5}, {'grade': 'Absent', 'count': 7}]",NDAA09023E,NDAA09023,https://kurser.ku.dk/course/ndaa09023u/2024-2025,NDAA09023U Advanced Algorithms and Data Structures (AADS),Volume 2024/2025,MSc Programme in Computer Science MSc Programme in Computer Science (part time) MSc Programme in Computer Science with a minor subject MSc Programme in Bioinformatics,"Algorithms is about finding scalable solutions to computational problems, and the reliance is only increasing as we enter the world of Big Data. We want algorithms that solve problems efficiently relative to the input size. Exponential time is hopeless. We generally want polynomial time, and for large problems we need linear time. Sometimes we employ data structures that represent the input so that queries about it can be answered very efficiently. In this mandatory course, we will study the list of algorithmic topics below. Some of these topics are covered in more depth in more specialised elective courses.","Knowledge of Graph algorithms such as max flow. Data structures such as van Emde Boas Trees. NP-completeness. Exponential and parameterised algorithms for NP-hard problems. Approximation algorithms. Randomised algorithms. Computational geometry. Linear programming and optimisation. Skills to Analyse algorithms with respect to correctness and efficiency. Explain and use basic randomised algorithms. Recognise NP-hard problems and address them, e.g., using approximation algorithms. Explain and use algorithms for different abstract domains such as graphs and geometry. Formulate real-life problems as algorithmic problems and solve them. Competences to Analyse a computational problem in order to find an appropriate algorithmic approach to solve it.",See Absalon when the course is set up.,"It is assumed that the students are familiar with basic algorithms (sorting, selection, minimum spanning trees, shortest paths) and data structures (lists, stacks, binary trees, search trees, heaps). Academic qualifications equivalent to a BSc degree is recommended.",A mix of lectures and exercises.,"{'Lectures': 36, 'Preparation': 82, 'Theory exercises': 84, 'Exam': 4, 'Total': 206}",Written Individual Continuous feedback during the course of the semester,"Self Service at KUnet As an exchange, guest and credit student - click here! Continuing Education - click here! PhD’s can register for MSc-course by following the same procedure as credit-students, see link above.","<div aria-labelledby=""accordion-exam1"" class=""collapse"" id=""course-exams1""><dl class=""dl-horizontal""><dt>Credit</dt><dd>7,5 ECTS</dd><dt>Type of assessment</dt><dd><div>On-site written exam, 4 hours</div></dd><dt>Type of assessment details</dt><dd>The on-site written exam is an ITX exam.
<br/>
See important information about ITX-exams at Study Information,
menu point: Exams -&gt; Exam types and rules -&gt; Written on-site
exams (ITX)</dd><dt>Exam registration requirements</dt><dd><p>The student must get 4 out of 6 weekly assignments approved
by the due date in order to qualify for the exam.</p></dd><dt>Aid</dt><dd>All aids allowed 
<div><p>As the exam is an ITX-exam, the University will make computers
available to students at the ITX-exam.</p><p>Students are not permitted to bring digital aids like computers,
tablets, calculators, mobile phones etc.</p><p>Books, notes, and similar materials can be brought in paper form
or uploaded before the exam and accessed digitally from the ITX
computer. Read more about this at Study Information</p></div></dd><dt>Marking scale</dt><dd>7-point grading scale</dd><dt>Censorship form</dt><dd>External censorship</dd><dt>Re-exam</dt><dd><p>Same as the ordinary exam.</p><p> </p><p>If 10 or fewer students register for the re-exam, it will be
changed to an oral examination of 25 minutes with no preparation
time.</p><p> </p><p>If a student is not yet qualified for the exam, they can qualify
by submitting equivalent assignments. These assignments must be
approved at least three weeks before the re-exam
date.</p></dd></dl><h5 class=""panel-title"">Criteria for exam assesment</h5><div><p>See Learning outcome</p></div></div>",English,NDAA09023U,"7,5 ECTS",Full Degree Master,1 block,Block 2,C,No limitation – unless you register in the late-registration period (BSc and MSc) or as a credit or single subject student.,['Study Board of Mathematics and Computer Science'],['Department of Computer Science'],['Faculty of Science'],['Amir Yehudayoff (4-6975816d486c7136737d366c73)'],Saved on the 20-01-2025,NDAA09023U
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,v23/B2,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Winter-2023/B2,"[{'grade': '12', 'count': 38}, {'grade': '10', 'count': 27}, {'grade': '7', 'count': 36}, {'grade': '4', 'count': 20}, {'grade': '02', 'count': 20}, {'grade': '00', 'count': 18}, {'grade': '-3', 'count': 6}, {'grade': 'Absent', 'count': 36}, {'grade': 'Failed', 'count': 4}]","[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 6}, {'grade': '4', 'count': 4}, {'grade': '02', 'count': 2}, {'grade': '00', 'count': 7}, {'grade': '-3', 'count': 5}, {'grade': 'Absent', 'count': 7}]",NDAA09023E,NDAA09023,https://kurser.ku.dk/course/ndaa09023u/2025-2026,NDAA09023U Advanced Algorithms and Data Structures (AADS),Volume 2025/2026,MSc Programme in Computer Science MSc Programme in Computer Science (part time) MSc Programme in Computer Science with a minor subject MSc Programme in Bioinformatics,"Algorithms is about finding scalable solutions to computational problems, and the reliance is only increasing as we enter the world of Big Data. We want algorithms that solve problems efficiently relative to the input size. Exponential time is hopeless. We generally want polynomial time, and for large problems we need linear time. Sometimes we employ data structures that represent the input so that queries about it can be answered very efficiently. In this mandatory course, we will study the list of algorithmic topics below. Some of these topics are covered in more depth in more specialised elective courses.","Knowledge of Graph algorithms such as max flow. Data structures such as van Emde Boas Trees. NP-completeness. Exponential and parameterised algorithms for NP-hard problems. Approximation algorithms. Randomised algorithms. Computational geometry. Linear programming and optimisation. Skills to Analyse algorithms with respect to correctness and efficiency. Explain and use basic randomised algorithms. Recognise NP-hard problems and address them, e.g., using approximation algorithms. Explain and use algorithms for different abstract domains such as graphs and geometry. Formulate real-life problems as algorithmic problems and solve them. Competences to Analyse a computational problem in order to find an appropriate algorithmic approach to solve it.",See Absalon when the course is set up.,"It is assumed that the students are familiar with basic algorithms (sorting, selection, minimum spanning trees, shortest paths) and data structures (lists, stacks, binary trees, search trees, heaps). Academic qualifications equivalent to a BSc degree is recommended.",A mix of lectures and exercises.,"{'Lectures': 36, 'Preparation': 82, 'Theory exercises': 84, 'Exam': 4, 'Total': 206}",Written Individual Continuous feedback during the course of the semester,"Self Service at KUnet As an exchange, guest and credit student - click here! Continuing Education - click here! PhD’s can register for MSc-course by following the same procedure as credit-students, see link above.","<div aria-labelledby=""accordion-exam1"" class=""collapse"" id=""course-exams1""><dl class=""dl-horizontal""><dt>Credit</dt><dd>7,5 ECTS</dd><dt>Type of assessment</dt><dd><div>On-site written exam, 4 hours under invigilation</div></dd><dt>Examination prerequisites</dt><dd><p>The student must get 4 out of 6 weekly assignments approved
by the due date in order to qualify for the exam.</p></dd><dt>Aid</dt><dd>Written aids allowed</dd><dt>Marking scale</dt><dd>7-point grading scale</dd><dt>Censorship form</dt><dd>External censorship</dd><dt>Re-exam</dt><dd><p>Same as ordinary exam.</p><p>If 10 or fewer students register for the re-exam, it will be
changed to an oral examination of 25 minutes with no preparation
time.</p><p> </p><p>If a student is not yet qualified for the exam, they can qualify
by submitting equivalent assignments. These assignments must be
approved at least three weeks before the re-exam
date.</p></dd></dl><h5 class=""panel-title"">Criteria for exam assesment</h5><div><p>See Learning outcome</p></div></div>",English,NDAA09023U,"7,5 ECTS",Full Degree Master,1 block,Block 2,C,No limitation – unless you register in the late-registration period (BSc and MSc) or as a credit or single subject student.,['Study Board of Mathematics and Computer Science'],['Department of Computer Science'],['Faculty of Science'],['Jacob Holm (4-6d646b7243676c316e7831676e)'],Saved on the 24-02-2025,NDAA09023U
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,v23/B2,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Winter-2023/B2,"[{'grade': '12', 'count': 38}, {'grade': '10', 'count': 27}, {'grade': '7', 'count': 36}, {'grade': '4', 'count': 20}, {'grade': '02', 'count': 20}, {'grade': '00', 'count': 18}, {'grade': '-3', 'count': 6}, {'grade': 'Absent', 'count': 36}, {'grade': 'Failed', 'count': 4}]","[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 6}, {'grade': '4', 'count': 4}, {'grade': '02', 'count': 2}, {'grade': '00', 'count': 7}, {'grade': '-3', 'count': 5}, {'grade': 'Absent', 'count': 7}]",NDAA09023E,NDAA09023,https://kurser.ku.dk/course/ndaa09023u/2025-2026,NDAA09023U Advanced Algorithms and Data Structures (AADS),Volume 2025/2026,MSc Programme in Computer Science MSc Programme in Computer Science (part time) MSc Programme in Computer Science with a minor subject MSc Programme in Bioinformatics,"Algorithms is about finding scalable solutions to computational problems, and the reliance is only increasing as we enter the world of Big Data. We want algorithms that solve problems efficiently relative to the input size. Exponential time is hopeless. We generally want polynomial time, and for large problems we need linear time. Sometimes we employ data structures that represent the input so that queries about it can be answered very efficiently. In this mandatory course, we will study the list of algorithmic topics below. Some of these topics are covered in more depth in more specialised elective courses.","Knowledge of Graph algorithms such as max flow. Data structures such as van Emde Boas Trees. NP-completeness. Exponential and parameterised algorithms for NP-hard problems. Approximation algorithms. Randomised algorithms. Computational geometry. Linear programming and optimisation. Skills to Analyse algorithms with respect to correctness and efficiency. Explain and use basic randomised algorithms. Recognise NP-hard problems and address them, e.g., using approximation algorithms. Explain and use algorithms for different abstract domains such as graphs and geometry. Formulate real-life problems as algorithmic problems and solve them. Competences to Analyse a computational problem in order to find an appropriate algorithmic approach to solve it.",See Absalon when the course is set up.,"It is assumed that the students are familiar with basic algorithms (sorting, selection, minimum spanning trees, shortest paths) and data structures (lists, stacks, binary trees, search trees, heaps). Academic qualifications equivalent to a BSc degree is recommended.",A mix of lectures and exercises.,"{'Lectures': 36, 'Preparation': 82, 'Theory exercises': 84, 'Exam': 4, 'Total': 206}",Written Individual Continuous feedback during the course of the semester,"Self Service at KUnet As an exchange, guest and credit student - click here! Continuing Education - click here! PhD’s can register for MSc-course by following the same procedure as credit-students, see link above.","<div aria-labelledby=""accordion-exam1"" class=""collapse"" id=""course-exams1""><dl class=""dl-horizontal""><dt>Credit</dt><dd>7,5 ECTS</dd><dt>Type of assessment</dt><dd><div>On-site written exam, 4 hours under invigilation</div></dd><dt>Examination prerequisites</dt><dd><p>The student must get 4 out of 6 weekly assignments approved
by the due date in order to qualify for the exam.</p></dd><dt>Aid</dt><dd>Written aids allowed</dd><dt>Marking scale</dt><dd>7-point grading scale</dd><dt>Censorship form</dt><dd>External censorship</dd><dt>Re-exam</dt><dd><p>Same as ordinary exam.</p><p>If 10 or fewer students register for the re-exam, it will be
changed to an oral examination of 25 minutes with no preparation
time.</p><p> </p><p>If a student is not yet qualified for the exam, they can qualify
by submitting equivalent assignments. These assignments must be
approved at least three weeks before the re-exam
date.</p></dd></dl><h5 class=""panel-title"">Criteria for exam assesment</h5><div><p>See Learning outcome</p></div></div>",English,NDAA09023U,"7,5 ECTS",Full Degree Master,1 block,Block 2,C,No limitation – unless you register in the late-registration period (BSc and MSc) or as a credit or single subject student.,['Study Board of Mathematics and Computer Science'],['Department of Computer Science'],['Faculty of Science'],['Jacob Holm (4-6d646b7243676c316e7831676e)'],Saved on the 24-02-2025,NDAA09023U
