title,faculty,institute,term,ects,url,exam,re_exam
Advanced International Trade 1,Det Natur- og Biovidenskabelige Fakultet,Institut for Fødevare- og Ressourceøkonomi,s24/B4,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NIFK14023E/Summer-2024/B4,,
Advanced Intern. Trade,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,v21,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KK08215E/Winter-2021,"[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 1}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 1}, {'grade': 'Failed', 'count': 2}]",
Advanced Intern. Trade,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,v22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KK08215E/Winter-2022,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 1}, {'grade': '-3', 'count': 0}, {'grade': 'Failed', 'count': 1}]",
Advanced International Trade 1,Det Natur- og Biovidenskabelige Fakultet,Institut for Fødevare- og Ressourceøkonomi,v24/B1,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NIFK14023E/Winter-2024/B1,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 4}, {'grade': '7', 'count': 4}, {'grade': '4', 'count': 5}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Advanced International Trade 1,Det Natur- og Biovidenskabelige Fakultet,Institut for Fødevare- og Ressourceøkonomi,v20/B1,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NIFK14023E/Winter-2020/B1,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 3}, {'grade': '4', 'count': 3}, {'grade': '02', 'count': 3}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}, {'grade': 'Absent', 'count': 1}, {'grade': 'Failed', 'count': 2}]",
Advanced International Trade 1,Det Natur- og Biovidenskabelige Fakultet,Institut for Fødevare- og Ressourceøkonomi,s21/B4,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NIFK14023E/Summer-2021/B4,,
"Advanced knowledge, organization and politics",Det Samfundsvidenskabelige Fakultet,Sociologisk Institut,v22,15,http://karakterstatistik.stads.ku.dk/Histogram/ASOK15101E/Winter-2022,"[{'grade': '12', 'count': 11}, {'grade': '10', 'count': 14}, {'grade': '7', 'count': 8}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]",
"Advanced knowledge, organization and politics",Det Samfundsvidenskabelige Fakultet,Sociologisk Institut,v21,15,http://karakterstatistik.stads.ku.dk/Histogram/ASOK15101E/Winter-2021,"[{'grade': '12', 'count': 7}, {'grade': '10', 'count': 9}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 4}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 3}, {'grade': 'Absent', 'count': 1}]",
Advanced Livestock and Equine Production Science,Det Sundhedsvidenskabelige Fakultet,MSc Animal Science,s24/B4,15,http://karakterstatistik.stads.ku.dk/Histogram/SASK16004E/Summer-2024/B4,"[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Advanced International Trade 1,Det Natur- og Biovidenskabelige Fakultet,Institut for Fødevare- og Ressourceøkonomi,v22/B1,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NIFK14023E/Winter-2022/B1,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 4}, {'grade': '7', 'count': 3}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Failed', 'count': 1}]",
Advanced International Trade 1,Det Natur- og Biovidenskabelige Fakultet,Institut for Fødevare- og Ressourceøkonomi,v21/B1,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NIFK14023E/Winter-2021/B1,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 3}, {'grade': '4', 'count': 3}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}, {'grade': 'Failed', 'count': 1}]",
"Advanced knowledge, organization and politics",Det Samfundsvidenskabelige Fakultet,Sociologisk Institut,v24,15,http://karakterstatistik.stads.ku.dk/Histogram/ASOK15101E/Winter-2024,"[{'grade': '12', 'count': 20}, {'grade': '10', 'count': 10}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}, {'grade': 'Absent', 'count': 4}]",
"Advanced knowledge, organization and politics",Det Samfundsvidenskabelige Fakultet,Sociologisk Institut,v23,15,http://karakterstatistik.stads.ku.dk/Histogram/ASOK15101E/Winter-2023,"[{'grade': '12', 'count': 11}, {'grade': '10', 'count': 10}, {'grade': '7', 'count': 4}, {'grade': '4', 'count': 3}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]",
"Advanced knowledge, organization and politics",Det Samfundsvidenskabelige Fakultet,Sociologisk Institut,v20,15,http://karakterstatistik.stads.ku.dk/Histogram/ASOK15101E/Winter-2020,"[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 13}, {'grade': '7', 'count': 11}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 2}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 2}]",
